allele_id,allele_name,allele_type,allele_description,dna_changes,aa_changes
S000003376-KanMX,thi4,Disruption marked with KanMX,NA,NA,NA
S000003378-KanMX,ecl1,Disruption marked with KanMX,NA,NA,NA
S000003380-KanMX,rpl24b,Disruption marked with KanMX,NA,NA,NA
S000003381-KanMX,ygr149w,Disruption marked with KanMX,NA,NA,NA
S000003382-KanMX,ccm1,Disruption marked with KanMX,NA,NA,NA
S000003383-KanMX,ygr151c,Disruption marked with KanMX,NA,NA,NA
S000003384-KanMX,rsr1,Disruption marked with KanMX,NA,NA,NA
S000003385-KanMX,ygr153w,Disruption marked with KanMX,NA,NA,NA
S000003386-KanMX,gto1,Disruption marked with KanMX,NA,NA,NA
S000003389-KanMX,cho2,Disruption marked with KanMX,NA,NA,NA
S000003391-KanMX,nsr1,Disruption marked with KanMX,NA,NA,NA
S000003392-KanMX,ygr160w,Disruption marked with KanMX,NA,NA,NA
S000003393-KanMX,rts3,Disruption marked with KanMX,NA,NA,NA
S000003395-KanMX,gtr2,Disruption marked with KanMX,NA,NA,NA
S000003396-KanMX,ygr164w,Disruption marked with KanMX,NA,NA,NA
S000003397-KanMX,mrps35,Disruption marked with KanMX,NA,NA,NA
S000003398-KanMX,trs65,Disruption marked with KanMX,NA,NA,NA
S000003399-KanMX,clc1,Disruption marked with KanMX,NA,NA,NA
S000003400-KanMX,ygr168c,Disruption marked with KanMX,NA,NA,NA
S000003401-KanMX,pus6,Disruption marked with KanMX,NA,NA,NA
S000003402-KanMX,psd2,Disruption marked with KanMX,NA,NA,NA
S000003403-KanMX,msm1,Disruption marked with KanMX,NA,NA,NA
S000003405-KanMX,rbg2,Disruption marked with KanMX,NA,NA,NA
S000003406-KanMX,cbp4,Disruption marked with KanMX,NA,NA,NA
S000003408-KanMX,ygr176w,Disruption marked with KanMX,NA,NA,NA
S000003409-KanMX,atf2,Disruption marked with KanMX,NA,NA,NA
S000003410-KanMX,pbp1,Disruption marked with KanMX,NA,NA,NA
S000003412-KanMX,rnr4,Disruption marked with KanMX,NA,NA,NA
S000003413-KanMX,tim13,Disruption marked with KanMX,NA,NA,NA
S000003414-KanMX,ygr182c,Disruption marked with KanMX,NA,NA,NA
S000003415-KanMX,qcr9,Disruption marked with KanMX,NA,NA,NA
S000003416-KanMX,ubr1,Disruption marked with KanMX,NA,NA,NA
S000003419-KanMX,hgh1,Disruption marked with KanMX,NA,NA,NA
S000003421-KanMX,crh1,Disruption marked with KanMX,NA,NA,NA
S000003424-KanMX,tdh3,Disruption marked with KanMX,NA,NA,NA
S000003425-KanMX,pdx1,Disruption marked with KanMX,NA,NA,NA
S000003426-KanMX,xks1,Disruption marked with KanMX,NA,NA,NA
S000003428-KanMX,fyv8,Disruption marked with KanMX,NA,NA,NA
S000003429-KanMX,sng1,Disruption marked with KanMX,NA,NA,NA
S000003431-KanMX,pmt6,Disruption marked with KanMX,NA,NA,NA
S000003432-KanMX,elp2,Disruption marked with KanMX,NA,NA,NA
S000003434-KanMX,pct1,Disruption marked with KanMX,NA,NA,NA
S000003435-KanMX,ych1,Disruption marked with KanMX,NA,NA,NA
S000003437-KanMX,tda10,Disruption marked with KanMX,NA,NA,NA
S000003438-KanMX,mvb12,Disruption marked with KanMX,NA,NA,NA
S000003439-KanMX,cir1,Disruption marked with KanMX,NA,NA,NA
S000003440-KanMX,ser2,Disruption marked with KanMX,NA,NA,NA
S000003441-KanMX,trx2,Disruption marked with KanMX,NA,NA,NA
S000003444-KanMX,sli1,Disruption marked with KanMX,NA,NA,NA
S000003445-KanMX,rta1,Disruption marked with KanMX,NA,NA,NA
S000003446-KanMX,rps0a,Disruption marked with KanMX,NA,NA,NA
S000003447-KanMX,rsm27,Disruption marked with KanMX,NA,NA,NA
S000003449-KanMX,cch1,Disruption marked with KanMX,NA,NA,NA
S000001484-KanMX,met14,Disruption marked with KanMX,NA,NA,NA
S000001485-KanMX,did4,Disruption marked with KanMX,NA,NA,NA
S000001486-KanMX,mrp17,Disruption marked with KanMX,NA,NA,NA
S000001489-KanMX,rpl14a,Disruption marked with KanMX,NA,NA,NA
S000001490-KanMX,cap1,Disruption marked with KanMX,NA,NA,NA
S000001491-KanMX,lac1,Disruption marked with KanMX,NA,NA,NA
S000001492-KanMX,mrt4,Disruption marked with KanMX,NA,NA,NA
S000001493-KanMX,ufd4,Disruption marked with KanMX,NA,NA,NA
S000001494-KanMX,cce1,Disruption marked with KanMX,NA,NA,NA
S000001498-KanMX,put3,Disruption marked with KanMX,NA,NA,NA
S000001499-KanMX,atp7,Disruption marked with KanMX,NA,NA,NA
S000001500-KanMX,hcs1,Disruption marked with KanMX,NA,NA,NA
S000001503-KanMX,spt23,Disruption marked with KanMX,NA,NA,NA
S000001506-KanMX,ykl023w,Disruption marked with KanMX,NA,NA,NA
S000001508-KanMX,pan3,Disruption marked with KanMX,NA,NA,NA
S000001509-KanMX,gpx1,Disruption marked with KanMX,NA,NA,NA
S000001510-KanMX,tcd2,Disruption marked with KanMX,NA,NA,NA
S000001512-KanMX,mae1,Disruption marked with KanMX,NA,NA,NA
S000001514-KanMX,ykl031w,Disruption marked with KanMX,NA,NA,NA
S000001515-KanMX,ixr1,Disruption marked with KanMX,NA,NA,NA
S000001517-KanMX,tul1,Disruption marked with KanMX,NA,NA,NA
S000001520-KanMX,aim26,Disruption marked with KanMX,NA,NA,NA
S000001521-KanMX,rgt1,Disruption marked with KanMX,NA,NA,NA
S000001522-KanMX,ptm1,Disruption marked with KanMX,NA,NA,NA
S000001523-KanMX,nfu1,Disruption marked with KanMX,NA,NA,NA
S000001524-KanMX,vps24,Disruption marked with KanMX,NA,NA,NA
S000001526-KanMX,phd1,Disruption marked with KanMX,NA,NA,NA
S000001527-KanMX,ykl044w,Disruption marked with KanMX,NA,NA,NA
S000001529-KanMX,dcw1,Disruption marked with KanMX,NA,NA,NA
S000001530-KanMX,anr2,Disruption marked with KanMX,NA,NA,NA
S000001531-KanMX,elm1,Disruption marked with KanMX,NA,NA,NA
S000001533-KanMX,ykl050c,Disruption marked with KanMX,NA,NA,NA
S000001534-KanMX,sfk1,Disruption marked with KanMX,NA,NA,NA
S000001536-KanMX,ykl053w,Disruption marked with KanMX,NA,NA,NA
S000001537-KanMX,def1,Disruption marked with KanMX,NA,NA,NA
S000001538-KanMX,oar1,Disruption marked with KanMX,NA,NA,NA
S000001539-KanMX,tma19,Disruption marked with KanMX,NA,NA,NA
S000001540-KanMX,nup120,Disruption marked with KanMX,NA,NA,NA
S000001544-KanMX,bli1,Disruption marked with KanMX,NA,NA,NA
S000001545-KanMX,msn4,Disruption marked with KanMX,NA,NA,NA
S000001546-KanMX,ykl063c,Disruption marked with KanMX,NA,NA,NA
S000001547-KanMX,mnr2,Disruption marked with KanMX,NA,NA,NA
S000001548-KanMX,yet1,Disruption marked with KanMX,NA,NA,NA
S000001549-KanMX,ykl066w,Disruption marked with KanMX,NA,NA,NA
S000001550-KanMX,ynk1,Disruption marked with KanMX,NA,NA,NA
S000001551-KanMX,nup100,Disruption marked with KanMX,NA,NA,NA
S000001552-KanMX,ykl069w,Disruption marked with KanMX,NA,NA,NA
S000001553-KanMX,ykl070w,Disruption marked with KanMX,NA,NA,NA
S000001554-KanMX,ykl071w,Disruption marked with KanMX,NA,NA,NA
S000001555-KanMX,stb6,Disruption marked with KanMX,NA,NA,NA
S000001556-KanMX,lhs1,Disruption marked with KanMX,NA,NA,NA
S000001557-KanMX,mud2,Disruption marked with KanMX,NA,NA,NA
S000001558-KanMX,ykl075c,Disruption marked with KanMX,NA,NA,NA
S000001559-KanMX,psy1,Disruption marked with KanMX,NA,NA,NA
S000001560-KanMX,ykl077w,Disruption marked with KanMX,NA,NA,NA
S000001562-KanMX,smy1,Disruption marked with KanMX,NA,NA,NA
S000001563-KanMX,vma5,Disruption marked with KanMX,NA,NA,NA
S000001564-KanMX,tef4,Disruption marked with KanMX,NA,NA,NA
S000001567-KanMX,hot13,Disruption marked with KanMX,NA,NA,NA
S000001568-KanMX,mdh1,Disruption marked with KanMX,NA,NA,NA
S000001569-KanMX,srx1,Disruption marked with KanMX,NA,NA,NA
S000001570-KanMX,cyt2,Disruption marked with KanMX,NA,NA,NA
S000001573-KanMX,cue2,Disruption marked with KanMX,NA,NA,NA
S000001574-KanMX,ykl091c,Disruption marked with KanMX,NA,NA,NA
S000001575-KanMX,bud2,Disruption marked with KanMX,NA,NA,NA
S000001576-KanMX,mbr1,Disruption marked with KanMX,NA,NA,NA
S000001577-KanMX,yju3,Disruption marked with KanMX,NA,NA,NA
S000001579-KanMX,cwp1,Disruption marked with KanMX,NA,NA,NA
S000001580-KanMX,ykl097c,Disruption marked with KanMX,NA,NA,NA
S000001581-KanMX,mtc2,Disruption marked with KanMX,NA,NA,NA
S000001583-KanMX,ykl100c,Disruption marked with KanMX,NA,NA,NA
S000001584-KanMX,hsl1,Disruption marked with KanMX,NA,NA,NA
S000001585-KanMX,ykl102c,Disruption marked with KanMX,NA,NA,NA
S000001586-KanMX,ape1,Disruption marked with KanMX,NA,NA,NA
S000001588-KanMX,seg2,Disruption marked with KanMX,NA,NA,NA
S000001589-KanMX,aat1,Disruption marked with KanMX,NA,NA,NA
S000001590-KanMX,ykl107w,Disruption marked with KanMX,NA,NA,NA
S000001592-KanMX,hap4,Disruption marked with KanMX,NA,NA,NA
S000001593-KanMX,kti12,Disruption marked with KanMX,NA,NA,NA
S000001596-KanMX,rad27,Disruption marked with KanMX,NA,NA,NA
S000001597-KanMX,apn1,Disruption marked with KanMX,NA,NA,NA
S000001599-KanMX,prr1,Disruption marked with KanMX,NA,NA,NA
S000001600-KanMX,sba1,Disruption marked with KanMX,NA,NA,NA
S000001601-KanMX,ykl118w,Disruption marked with KanMX,NA,NA,NA
S000001602-KanMX,vph2,Disruption marked with KanMX,NA,NA,NA
S000001603-KanMX,oac1,Disruption marked with KanMX,NA,NA,NA
S000001604-KanMX,dgr2,Disruption marked with KanMX,NA,NA,NA
S000001606-KanMX,ykl123w,Disruption marked with KanMX,NA,NA,NA
S000001607-KanMX,ssh4,Disruption marked with KanMX,NA,NA,NA
S000001609-KanMX,ypk1,Disruption marked with KanMX,NA,NA,NA
S000001610-KanMX,pgm1,Disruption marked with KanMX,NA,NA,NA
S000001611-KanMX,pmu1,Disruption marked with KanMX,NA,NA,NA
S000001612-KanMX,myo3,Disruption marked with KanMX,NA,NA,NA
S000001613-KanMX,she2,Disruption marked with KanMX,NA,NA,NA
S000001614-KanMX,ykl131w,Disruption marked with KanMX,NA,NA,NA
S000001615-KanMX,rma1,Disruption marked with KanMX,NA,NA,NA
S000001616-KanMX,ykl133c,Disruption marked with KanMX,NA,NA,NA
S000001617-KanMX,1-Oct,Disruption marked with KanMX,NA,NA,NA
S000001618-KanMX,apl2,Disruption marked with KanMX,NA,NA,NA
S000001619-KanMX,ykl136w,Disruption marked with KanMX,NA,NA,NA
S000001620-KanMX,cmc1,Disruption marked with KanMX,NA,NA,NA
S000001621-KanMX,mrpl31,Disruption marked with KanMX,NA,NA,NA
S000001623-KanMX,tgl1,Disruption marked with KanMX,NA,NA,NA
S000001625-KanMX,mrp8,Disruption marked with KanMX,NA,NA,NA
S000001626-KanMX,ltv1,Disruption marked with KanMX,NA,NA,NA
S000001629-KanMX,avt3,Disruption marked with KanMX,NA,NA,NA
S000001630-KanMX,ykl147c,Disruption marked with KanMX,NA,NA,NA
S000001631-KanMX,sdh1,Disruption marked with KanMX,NA,NA,NA
S000001632-KanMX,dbr1,Disruption marked with KanMX,NA,NA,NA
S000001633-KanMX,mcr1,Disruption marked with KanMX,NA,NA,NA
S000001634-KanMX,ykl151c,Disruption marked with KanMX,NA,NA,NA
S000001638-KanMX,rsm22,Disruption marked with KanMX,NA,NA,NA
S000001639-KanMX,rps27a,Disruption marked with KanMX,NA,NA,NA
S000001640-KanMX,ape2,Disruption marked with KanMX,NA,NA,NA
S000001642-KanMX,rcn1,Disruption marked with KanMX,NA,NA,NA
S000001643-KanMX,elf1,Disruption marked with KanMX,NA,NA,NA
S000001644-KanMX,kdx1,Disruption marked with KanMX,NA,NA,NA
S000001645-KanMX,ykl162c,Disruption marked with KanMX,NA,NA,NA
S000001646-KanMX,pir3,Disruption marked with KanMX,NA,NA,NA
S000001647-KanMX,pir1,Disruption marked with KanMX,NA,NA,NA
S000001649-KanMX,tpk3,Disruption marked with KanMX,NA,NA,NA
S000001650-KanMX,mrp49,Disruption marked with KanMX,NA,NA,NA
S000001651-KanMX,kkq8,Disruption marked with KanMX,NA,NA,NA
S000001652-KanMX,ykl169c,Disruption marked with KanMX,NA,NA,NA
S000001653-KanMX,mrpl38,Disruption marked with KanMX,NA,NA,NA
S000001654-KanMX,nnk1,Disruption marked with KanMX,NA,NA,NA
S000001657-KanMX,tpo5,Disruption marked with KanMX,NA,NA,NA
S000001658-KanMX,zrt3,Disruption marked with KanMX,NA,NA,NA
S000001659-KanMX,lst4,Disruption marked with KanMX,NA,NA,NA
S000001660-KanMX,ykl177w,Disruption marked with KanMX,NA,NA,NA
S000001661-KanMX,ste3,Disruption marked with KanMX,NA,NA,NA
S000001662-KanMX,coy1,Disruption marked with KanMX,NA,NA,NA
S000001664-KanMX,prs1,Disruption marked with KanMX,NA,NA,NA
S000001666-KanMX,lot5,Disruption marked with KanMX,NA,NA,NA
S000001667-KanMX,spe1,Disruption marked with KanMX,NA,NA,NA
S000001668-KanMX,ash1,Disruption marked with KanMX,NA,NA,NA
S000001670-KanMX,fat3,Disruption marked with KanMX,NA,NA,NA
S000001671-KanMX,pxa2,Disruption marked with KanMX,NA,NA,NA
S000001673-KanMX,cnb1,Disruption marked with KanMX,NA,NA,NA
S000001674-KanMX,dph2,Disruption marked with KanMX,NA,NA,NA
S000001680-KanMX,pex1,Disruption marked with KanMX,NA,NA,NA
S000001681-KanMX,ptk1,Disruption marked with KanMX,NA,NA,NA
S000001684-KanMX,mnn4,Disruption marked with KanMX,NA,NA,NA
S000001688-KanMX,los1,Disruption marked with KanMX,NA,NA,NA
S000001689-KanMX,add66,Disruption marked with KanMX,NA,NA,NA
S000001690-KanMX,emc3,Disruption marked with KanMX,NA,NA,NA
S000001691-KanMX,cbt1,Disruption marked with KanMX,NA,NA,NA
S000001694-KanMX,trp3,Disruption marked with KanMX,NA,NA,NA
S000001695-KanMX,sac1,Disruption marked with KanMX,NA,NA,NA
S000001696-KanMX,doa1,Disruption marked with KanMX,NA,NA,NA
S000001697-KanMX,yra2,Disruption marked with KanMX,NA,NA,NA
S000001699-KanMX,ura1,Disruption marked with KanMX,NA,NA,NA
S000001700-KanMX,jen1,Disruption marked with KanMX,NA,NA,NA
S000001701-KanMX,sry1,Disruption marked with KanMX,NA,NA,NA
S000001704-KanMX,mch2,Disruption marked with KanMX,NA,NA,NA
S000001705-KanMX,ykl222c,Disruption marked with KanMX,NA,NA,NA
S000001709-KanMX,vps1,Disruption marked with KanMX,NA,NA,NA
S000001711-KanMX,osh6,Disruption marked with KanMX,NA,NA,NA
S000001713-KanMX,ykr005c,Disruption marked with KanMX,NA,NA,NA
S000001714-KanMX,mrpl13,Disruption marked with KanMX,NA,NA,NA
S000001715-KanMX,meh1,Disruption marked with KanMX,NA,NA,NA
S000001717-KanMX,fox2,Disruption marked with KanMX,NA,NA,NA
S000001719-KanMX,ykr011c,Disruption marked with KanMX,NA,NA,NA
S000001720-KanMX,ykr012c,Disruption marked with KanMX,NA,NA,NA
S000001721-KanMX,pry2,Disruption marked with KanMX,NA,NA,NA
S000001722-KanMX,ypt52,Disruption marked with KanMX,NA,NA,NA
S000001723-KanMX,ykr015c,Disruption marked with KanMX,NA,NA,NA
S000001724-KanMX,mic60,Disruption marked with KanMX,NA,NA,NA
S000001725-KanMX,hel1,Disruption marked with KanMX,NA,NA,NA
S000001726-KanMX,ykr018c,Disruption marked with KanMX,NA,NA,NA
S000001728-KanMX,vps51,Disruption marked with KanMX,NA,NA,NA
S000001729-KanMX,aly1,Disruption marked with KanMX,NA,NA,NA
S000001732-KanMX,dbp7,Disruption marked with KanMX,NA,NA,NA
S000001734-KanMX,gcn3,Disruption marked with KanMX,NA,NA,NA
S000001738-KanMX,gmh1,Disruption marked with KanMX,NA,NA,NA
S000001739-KanMX,spo14,Disruption marked with KanMX,NA,NA,NA
S000001740-KanMX,ykr032w,Disruption marked with KanMX,NA,NA,NA
S000001741-KanMX,ykr033c,Disruption marked with KanMX,NA,NA,NA
S000001743-KanMX,opi8,Disruption marked with KanMX,NA,NA,NA
S000001750-KanMX,uth1,Disruption marked with KanMX,NA,NA,NA
S000001751-KanMX,shb17,Disruption marked with KanMX,NA,NA,NA
S000001752-KanMX,uip5,Disruption marked with KanMX,NA,NA,NA
S000001753-KanMX,ykr045c,Disruption marked with KanMX,NA,NA,NA
S000001755-KanMX,ykr047w,Disruption marked with KanMX,NA,NA,NA
S000001756-KanMX,nap1,Disruption marked with KanMX,NA,NA,NA
S000001757-KanMX,fmp46,Disruption marked with KanMX,NA,NA,NA
S000001758-KanMX,trk2,Disruption marked with KanMX,NA,NA,NA
S000001759-KanMX,ykr051w,Disruption marked with KanMX,NA,NA,NA
S000001760-KanMX,mrs4,Disruption marked with KanMX,NA,NA,NA
S000001762-KanMX,dyn1,Disruption marked with KanMX,NA,NA,NA
S000001763-KanMX,rho4,Disruption marked with KanMX,NA,NA,NA
S000001764-KanMX,trm2,Disruption marked with KanMX,NA,NA,NA
S000001765-KanMX,rps21a,Disruption marked with KanMX,NA,NA,NA
S000001766-KanMX,glg1,Disruption marked with KanMX,NA,NA,NA
S000001767-KanMX,tif1,Disruption marked with KanMX,NA,NA,NA
S000001768-KanMX,utp30,Disruption marked with KanMX,NA,NA,NA
S000001769-KanMX,ktr2,Disruption marked with KanMX,NA,NA,NA
S000001772-KanMX,oaf3,Disruption marked with KanMX,NA,NA,NA
S000001773-KanMX,pam17,Disruption marked with KanMX,NA,NA,NA
S000004218-KanMX,ecm22,Disruption marked with KanMX,NA,NA,NA
S000004221-KanMX,bna5,Disruption marked with KanMX,NA,NA,NA
S000004222-KanMX,ylr232w,Disruption marked with KanMX,NA,NA,NA
S000004223-KanMX,est1,Disruption marked with KanMX,NA,NA,NA
S000004224-KanMX,top3,Disruption marked with KanMX,NA,NA,NA
S000004225-KanMX,ylr235c,Disruption marked with KanMX,NA,NA,NA
S000004226-KanMX,ylr236c,Disruption marked with KanMX,NA,NA,NA
S000004228-KanMX,far10,Disruption marked with KanMX,NA,NA,NA
S000004229-KanMX,lip2,Disruption marked with KanMX,NA,NA,NA
S000004230-KanMX,vps34,Disruption marked with KanMX,NA,NA,NA
S000004231-KanMX,csc1,Disruption marked with KanMX,NA,NA,NA
S000004232-KanMX,arv1,Disruption marked with KanMX,NA,NA,NA
S000004234-KanMX,map1,Disruption marked with KanMX,NA,NA,NA
S000004237-KanMX,irc20,Disruption marked with KanMX,NA,NA,NA
S000004238-KanMX,rck2,Disruption marked with KanMX,NA,NA,NA
S000004240-KanMX,ssp120,Disruption marked with KanMX,NA,NA,NA
S000004241-KanMX,sym1,Disruption marked with KanMX,NA,NA,NA
S000004242-KanMX,ylr252w,Disruption marked with KanMX,NA,NA,NA
S000004243-KanMX,mcp2,Disruption marked with KanMX,NA,NA,NA
S000004244-KanMX,ndl1,Disruption marked with KanMX,NA,NA,NA
S000004245-KanMX,ylr255c,Disruption marked with KanMX,NA,NA,NA
S000004247-KanMX,ylr257w,Disruption marked with KanMX,NA,NA,NA
S000004248-KanMX,gsy2,Disruption marked with KanMX,NA,NA,NA
S000004250-KanMX,lcb5,Disruption marked with KanMX,NA,NA,NA
S000004251-KanMX,vps63,Disruption marked with KanMX,NA,NA,NA
S000004252-KanMX,ypt6,Disruption marked with KanMX,NA,NA,NA
S000004253-KanMX,red1,Disruption marked with KanMX,NA,NA,NA
S000004254-KanMX,rps28b,Disruption marked with KanMX,NA,NA,NA
S000004255-KanMX,nej1,Disruption marked with KanMX,NA,NA,NA
S000004256-KanMX,pdr8,Disruption marked with KanMX,NA,NA,NA
S000004257-KanMX,bop2,Disruption marked with KanMX,NA,NA,NA
S000004258-KanMX,sec22,Disruption marked with KanMX,NA,NA,NA
S000004259-KanMX,ylr269c,Disruption marked with KanMX,NA,NA,NA
S000004260-KanMX,dcs1,Disruption marked with KanMX,NA,NA,NA
S000004261-KanMX,ylr271w,Disruption marked with KanMX,NA,NA,NA
S000004263-KanMX,pig1,Disruption marked with KanMX,NA,NA,NA
S000004268-KanMX,ylr278c,Disruption marked with KanMX,NA,NA,NA
S000004269-KanMX,ylr279w,Disruption marked with KanMX,NA,NA,NA
S000004270-KanMX,ylr280c,Disruption marked with KanMX,NA,NA,NA
S000004271-KanMX,ylr281c,Disruption marked with KanMX,NA,NA,NA
S000004272-KanMX,ylr282c,Disruption marked with KanMX,NA,NA,NA
S000004273-KanMX,ylr283w,Disruption marked with KanMX,NA,NA,NA
S000004274-KanMX,eci1,Disruption marked with KanMX,NA,NA,NA
S000004275-KanMX,nnt1,Disruption marked with KanMX,NA,NA,NA
S000004277-KanMX,ylr287c,Disruption marked with KanMX,NA,NA,NA
S000004278-KanMX,rps30a,Disruption marked with KanMX,NA,NA,NA
S000004279-KanMX,mec3,Disruption marked with KanMX,NA,NA,NA
S000004280-KanMX,guf1,Disruption marked with KanMX,NA,NA,NA
S000004281-KanMX,ylr290c,Disruption marked with KanMX,NA,NA,NA
S000004283-KanMX,sec72,Disruption marked with KanMX,NA,NA,NA
S000004285-KanMX,ylr294c,Disruption marked with KanMX,NA,NA,NA
S000004286-KanMX,atp14,Disruption marked with KanMX,NA,NA,NA
S000004287-KanMX,ylr296w,Disruption marked with KanMX,NA,NA,NA
S000004288-KanMX,ylr297w,Disruption marked with KanMX,NA,NA,NA
S000004290-KanMX,ecm38,Disruption marked with KanMX,NA,NA,NA
S000004291-KanMX,exg1,Disruption marked with KanMX,NA,NA,NA
S000004294-KanMX,met17,Disruption marked with KanMX,NA,NA,NA
S000004295-KanMX,aco1,Disruption marked with KanMX,NA,NA,NA
S000004297-KanMX,ubc12,Disruption marked with KanMX,NA,NA,NA
S000004298-KanMX,cda1,Disruption marked with KanMX,NA,NA,NA
S000004299-KanMX,cda2,Disruption marked with KanMX,NA,NA,NA
S000004300-KanMX,imh1,Disruption marked with KanMX,NA,NA,NA
S000004302-KanMX,ylr311c,Disruption marked with KanMX,NA,NA,NA
S000004303-KanMX,ylr312c,Disruption marked with KanMX,NA,NA,NA
S000004304-KanMX,mrpl15,Disruption marked with KanMX,NA,NA,NA
S000004305-KanMX,sph1,Disruption marked with KanMX,NA,NA,NA
S000004307-KanMX,nkp2,Disruption marked with KanMX,NA,NA,NA
S000004310-KanMX,est2,Disruption marked with KanMX,NA,NA,NA
S000004311-KanMX,bud6,Disruption marked with KanMX,NA,NA,NA
S000004312-KanMX,mms22,Disruption marked with KanMX,NA,NA,NA
S000004314-KanMX,vps65,Disruption marked with KanMX,NA,NA,NA
S000004316-KanMX,pex30,Disruption marked with KanMX,NA,NA,NA
S000004317-KanMX,rpl38,Disruption marked with KanMX,NA,NA,NA
S000004318-KanMX,ylr326w,Disruption marked with KanMX,NA,NA,NA
S000004319-KanMX,tma10,Disruption marked with KanMX,NA,NA,NA
S000004320-KanMX,nma1,Disruption marked with KanMX,NA,NA,NA
S000004321-KanMX,rec102,Disruption marked with KanMX,NA,NA,NA
S000004322-KanMX,chs5,Disruption marked with KanMX,NA,NA,NA
S000004323-KanMX,jip3,Disruption marked with KanMX,NA,NA,NA
S000004324-KanMX,mid2,Disruption marked with KanMX,NA,NA,NA
S000004325-KanMX,rps25b,Disruption marked with KanMX,NA,NA,NA
S000004327-KanMX,nup2,Disruption marked with KanMX,NA,NA,NA
S000004329-KanMX,vrp1,Disruption marked with KanMX,NA,NA,NA
S000004330-KanMX,opi9,Disruption marked with KanMX,NA,NA,NA
S000004333-KanMX,spo77,Disruption marked with KanMX,NA,NA,NA
S000004334-KanMX,fks1,Disruption marked with KanMX,NA,NA,NA
S000004336-KanMX,rpl26a,Disruption marked with KanMX,NA,NA,NA
S000004337-KanMX,ylr345w,Disruption marked with KanMX,NA,NA,NA
S000004340-KanMX,dic1,Disruption marked with KanMX,NA,NA,NA
S000004341-KanMX,ylr349w,Disruption marked with KanMX,NA,NA,NA
S000004342-KanMX,orm2,Disruption marked with KanMX,NA,NA,NA
S000004343-KanMX,nit3,Disruption marked with KanMX,NA,NA,NA
S000004344-KanMX,ylr352w,Disruption marked with KanMX,NA,NA,NA
S000004345-KanMX,bud8,Disruption marked with KanMX,NA,NA,NA
S000004346-KanMX,tal1,Disruption marked with KanMX,NA,NA,NA
S000004348-KanMX,atg33,Disruption marked with KanMX,NA,NA,NA
S000004349-KanMX,rsc2,Disruption marked with KanMX,NA,NA,NA
