strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATa-ts-384-hb,TS-1P20,1,P,20,TRUE,NA
MATa-ts-384-hb,TS-1P21,1,P,21,TRUE,NA
MATa-ts-384-hb,TS-1P22,1,P,22,TRUE,NA
MATa-ts-384-hb,TS-1P23,1,P,23,TRUE,NA
MATa-ts-384-hb,TS-1P24,1,P,24,TRUE,NA
MATa-ts-384-hb,TS-2A1,2,A,1,TRUE,NA
MATa-ts-384-hb,TS-2A2,2,A,2,TRUE,NA
MATa-ts-384-hb,TS-2A3,2,A,3,TRUE,NA
MATa-ts-384-hb,TS-2A4,2,A,4,TRUE,NA
MATa-ts-384-hb,TS-2A5,2,A,5,TRUE,NA
MATa-ts-384-hb,TS-2A6,2,A,6,TRUE,NA
MATa-ts-384-hb,TS-2A7,2,A,7,TRUE,NA
MATa-ts-384-hb,TS-2A8,2,A,8,TRUE,NA
MATa-ts-384-hb,TS-2A9,2,A,9,TRUE,NA
MATa-ts-384-hb,TS-2A10,2,A,10,TRUE,NA
MATa-ts-384-hb,TS-2A11,2,A,11,TRUE,NA
MATa-ts-384-hb,TS-2A12,2,A,12,TRUE,NA
MATa-ts-384-hb,TS-2A13,2,A,13,TRUE,NA
MATa-ts-384-hb,TS-2A14,2,A,14,TRUE,NA
MATa-ts-384-hb,TS-2A15,2,A,15,TRUE,NA
MATa-ts-384-hb,TS-2A16,2,A,16,TRUE,NA
MATa-ts-384-hb,TS-2A17,2,A,17,TRUE,NA
MATa-ts-384-hb,TS-2A18,2,A,18,TRUE,NA
MATa-ts-384-hb,TS-2A19,2,A,19,TRUE,NA
MATa-ts-384-hb,TS-2A20,2,A,20,TRUE,NA
MATa-ts-384-hb,TS-2A21,2,A,21,TRUE,NA
MATa-ts-384-hb,TS-2A22,2,A,22,TRUE,NA
MATa-ts-384-hb,TS-2A23,2,A,23,TRUE,NA
MATa-ts-384-hb,TS-2A24,2,A,24,TRUE,NA
MATa-ts-384-hb,TS-2B1,2,B,1,TRUE,NA
MATa-ts-384-hb,TS-2B2,2,B,2,TRUE,NA
MATa-ts-384-hb,TS-2B3,2,B,3,TRUE,NA
MATa-ts-384-hb,TS-2B4,2,B,4,TRUE,NA
MATa-ts-384-hb,TS-2B5,2,B,5,TRUE,NA
MATa-ts-384-hb,TS-2B6,2,B,6,TRUE,NA
MATa-ts-384-hb,TS-2B7,2,B,7,TRUE,NA
MATa-ts-384-hb,TS-2B8,2,B,8,TRUE,NA
MATa-ts-384-hb,TS-2B9,2,B,9,TRUE,NA
